Date,CPI,Unemployment Rate,10-year Treasury
2014-10-07,1.615708033843177,5.719354838709678,2.36
2014-10-08,1.6045433408689616,5.72258064516129,2.35
2014-10-09,1.593378647894746,5.725806451612903,2.34
2014-10-10,1.5822139549205305,5.7290322580645165,2.31
2014-10-11,1.5710492619463152,5.732258064516129,2.31
2014-10-12,1.5598845689720997,5.735483870967742,2.26
2014-10-13,1.5487198759978842,5.7387096774193544,2.26
2014-10-14,1.5375551830236687,5.741935483870968,2.21
2014-10-15,1.5263904900494532,5.745161290322581,2.15
2014-10-16,1.5152257970752379,5.748387096774193,2.17
2014-10-17,1.5040611041010223,5.751612903225807,2.22
2014-10-18,1.4928964111268068,5.754838709677419,2.22
2014-10-19,1.4817317181525913,5.758064516129032,2.2
2014-10-20,1.4705670251783758,5.7612903225806456,2.2
2014-10-21,1.4594023322041603,5.764516129032258,2.23
2014-10-22,1.4482376392299448,5.767741935483871,2.25
2014-10-23,1.4370729462557295,5.7709677419354835,2.29
2014-10-24,1.425908253281514,5.774193548387097,2.29
2014-10-25,1.4147435603072984,5.77741935483871,2.29
2014-10-26,1.403578867333083,5.780645161290322,2.27
2014-10-27,1.3924141743588674,5.783870967741936,2.27
2014-10-28,1.381249481384652,5.787096774193548,2.3
2014-10-29,1.3700847884104363,5.790322580645161,2.34
2014-10-30,1.358920095436221,5.793548387096774,2.32
2014-10-31,1.3477554024620055,5.796774193548387,2.35
2014-11-01,1.33659070948779,5.8,2.35
2014-11-02,1.3172046378381972,5.793333333333333,2.36
2014-11-03,1.2978185661886041,5.786666666666666,2.36
2014-11-04,1.2784324945390113,5.779999999999999,2.35
2014-11-05,1.2590464228894183,5.773333333333333,2.36
2014-11-06,1.2396603512398254,5.766666666666667,2.39
2014-11-07,1.2202742795902324,5.76,2.32
2014-11-08,1.2008882079406396,5.753333333333333,2.32
2014-11-09,1.1815021362910465,5.746666666666666,2.38
2014-11-10,1.1621160646414537,5.74,2.38
2014-11-11,1.1427299929918606,5.733333333333333,2.375
2014-11-12,1.1233439213422678,5.726666666666667,2.37
2014-11-13,1.1039578496926747,5.72,2.35
2014-11-14,1.084571778043082,5.713333333333333,2.32
2014-11-15,1.065185706393489,5.706666666666666,2.32
2014-11-16,1.045799634743896,5.699999999999999,2.34
2014-11-17,1.026413563094303,5.693333333333333,2.34
2014-11-18,1.0070274914447102,5.6866666666666665,2.32
2014-11-19,0.9876414197951172,5.68,2.36
2014-11-20,0.9682553481455243,5.673333333333333,2.34
2014-11-21,0.9488692764959313,5.666666666666666,2.31
2014-11-22,0.9294832048463384,5.66,2.31
2014-11-23,0.9100971331967456,5.653333333333333,2.3
2014-11-24,0.8907110615471525,5.6466666666666665,2.3
2014-11-25,0.8713249898975597,5.64,2.27
2014-11-26,0.8519389182479666,5.633333333333333,2.24
2014-11-27,0.8325528465983738,5.626666666666666,2.21
2014-11-28,0.8131667749487809,5.619999999999999,2.18
2014-11-29,0.7937807032991879,5.613333333333333,2.18
2014-11-30,0.774394631649595,5.6066666666666665,2.22
2014-12-01,0.755008560000002,5.6,2.22
2014-12-02,0.7255300035587869,5.603225806451612,2.28
2014-12-03,0.6960514471175718,5.606451612903226,2.29
2014-12-04,0.6665728906763566,5.609677419354838,2.25
2014-12-05,0.6370943342351415,5.612903225806451,2.31
2014-12-06,0.6076157777939264,5.616129032258065,2.31
2014-12-07,0.5781372213527113,5.619354838709677,2.26
2014-12-08,0.5486586649114962,5.62258064516129,2.26
2014-12-09,0.519180108470281,5.625806451612903,2.22
2014-12-10,0.4897015520290659,5.629032258064516,2.18
2014-12-11,0.46022299558785074,5.632258064516129,2.19
2014-12-12,0.4307444391466356,5.635483870967742,2.1
2014-12-13,0.4012658827054205,5.638709677419355,2.1
2014-12-14,0.37178732626420535,5.641935483870967,2.12
2014-12-15,0.34230876982299024,5.645161290322581,2.12
2014-12-16,0.3128302133817751,5.648387096774194,2.07
2014-12-17,0.28335165694055997,5.651612903225806,2.14
2014-12-18,0.25387310049934486,5.654838709677419,2.22
2014-12-19,0.22439454405812975,5.658064516129032,2.17
2014-12-20,0.19491598761691453,5.661290322580645,2.17
2014-12-21,0.16543743117569942,5.664516129032258,2.17
2014-12-22,0.13595887473448431,5.667741935483871,2.17
2014-12-23,0.1064803182932692,5.670967741935484,2.26
2014-12-24,0.0770017618520541,5.674193548387096,2.27
2014-12-25,0.04752320541083899,5.67741935483871,2.26
2014-12-26,0.018044648969623767,5.680645161290323,2.25
2014-12-27,-0.011433907471591342,5.683870967741935,2.25
2014-12-28,-0.04091246391280645,5.687096774193549,2.22
2014-12-29,-0.07039102035402156,5.690322580645161,2.22
2014-12-30,-0.09986957679523667,5.693548387096774,2.2
2014-12-31,-0.1293481332364519,5.6967741935483875,2.17
2015-01-01,-0.158826689677667,5.7,2.145
2015-01-02,-0.15625541987699432,5.693548387096774,2.12
2015-01-03,-0.15368415007632164,5.687096774193549,2.12
2015-01-04,-0.15111288027564895,5.680645161290323,2.04
2015-01-05,-0.14854161047497627,5.674193548387097,2.04
2015-01-06,-0.1459703406743036,5.667741935483871,1.97
2015-01-07,-0.1433990708736309,5.661290322580645,1.96
2015-01-08,-0.14082780107295823,5.65483870967742,2.03
2015-01-09,-0.13825653127228554,5.648387096774194,1.98
2015-01-10,-0.13568526147161286,5.641935483870967,1.98
2015-01-11,-0.13311399167094018,5.635483870967742,1.92
2015-01-12,-0.1305427218702675,5.629032258064516,1.92
2015-01-13,-0.12797145206959482,5.622580645161291,1.91
2015-01-14,-0.12540018226892213,5.616129032258065,1.86
2015-01-15,-0.12282891246824948,5.609677419354838,1.77
2015-01-16,-0.1202576426675768,5.603225806451613,1.83
2015-01-17,-0.11768637286690412,5.596774193548387,1.83
2015-01-18,-0.11511510306623143,5.590322580645162,1.8250000000000002
2015-01-19,-0.11254383326555875,5.583870967741936,1.8250000000000002
2015-01-20,-0.10997256346488607,5.577419354838709,1.82
2015-01-21,-0.10740129366421339,5.570967741935484,1.87
2015-01-22,-0.1048300238635407,5.564516129032258,1.9
2015-01-23,-0.10225875406286802,5.558064516129033,1.81
2015-01-24,-0.09968748426219534,5.551612903225807,1.81
2015-01-25,-0.09711621446152266,5.54516129032258,1.83
2015-01-26,-0.09454494466084998,5.538709677419355,1.83
2015-01-27,-0.0919736748601773,5.532258064516129,1.83
2015-01-28,-0.08940240505950463,5.525806451612903,1.73
2015-01-29,-0.08683113525883195,5.519354838709678,1.77
2015-01-30,-0.08425986545815926,5.512903225806451,1.68
2015-01-31,-0.08168859565748658,5.506451612903226,1.68
2015-02-01,-0.0791173258568139,5.5,1.68
2015-02-02,-0.0798962077266018,5.496428571428572,1.68
2015-02-03,-0.08067508959638969,5.492857142857143,1.79
2015-02-04,-0.08145397146617758,5.489285714285714,1.81
2015-02-05,-0.08223285333596549,5.485714285714286,1.83
2015-02-06,-0.08301173520575339,5.482142857142858,1.95
2015-02-07,-0.08379061707554128,5.478571428571429,1.95
2015-02-08,-0.08456949894532917,5.475,1.96
2015-02-09,-0.08534838081511707,5.4714285714285715,1.96
2015-02-10,-0.08612726268490498,5.467857142857143,2.01
2015-02-11,-0.08690614455469287,5.464285714285714,2.0
2015-02-12,-0.08768502642448076,5.460714285714285,1.99
2015-02-13,-0.08846390829426866,5.457142857142857,2.02
2015-02-14,-0.08924279016405656,5.453571428571429,2.02
2015-02-15,-0.09002167203384445,5.45,2.08
2015-02-16,-0.09080055390363234,5.446428571428571,2.08
2015-02-17,-0.09157943577342025,5.442857142857143,2.14
2015-02-18,-0.09235831764320815,5.439285714285715,2.07
2015-02-19,-0.09313719951299604,5.435714285714286,2.11
2015-02-20,-0.09391608138278393,5.432142857142857,2.13
2015-02-21,-0.09469496325257183,5.428571428571429,2.13
2015-02-22,-0.09547384512235974,5.425000000000001,2.06
2015-02-23,-0.09625272699214762,5.421428571428572,2.06
2015-02-24,-0.09703160886193551,5.417857142857143,1.99
2015-02-25,-0.09781049073172342,5.414285714285715,1.96
2015-02-26,-0.09858937260151132,5.4107142857142865,2.03
2015-02-27,-0.09936825447129921,5.4071428571428575,2.0
2015-02-28,-0.1001471363410871,5.4035714285714285,2.0
2015-03-01,-0.100926018210875,5.4,2.08
2015-03-02,-0.104988113979027,5.4,2.08
2015-03-03,-0.10905020974717901,5.4,2.12
2015-03-04,-0.113112305515331,5.4,2.12
2015-03-05,-0.117174401283483,5.4,2.11
2015-03-06,-0.121236497051635,5.4,2.24
2015-03-07,-0.125298592819787,5.4,2.24
2015-03-08,-0.129360688587939,5.4,2.2
2015-03-09,-0.133422784356091,5.4,2.2
2015-03-10,-0.137484880124243,5.4,2.14
2015-03-11,-0.141546975892395,5.4,2.11
2015-03-12,-0.14560907166054698,5.4,2.1
2015-03-13,-0.14967116742869901,5.4,2.13
2015-03-14,-0.153733263196851,5.4,2.13
2015-03-15,-0.157795358965003,5.4,2.1
2015-03-16,-0.161857454733155,5.4,2.1
2015-03-17,-0.165919550501307,5.4,2.06
2015-03-18,-0.169981646269459,5.4,1.93
2015-03-19,-0.174043742037611,5.4,1.98
2015-03-20,-0.178105837805763,5.4,1.93
2015-03-21,-0.18216793357391498,5.4,1.93
2015-03-22,-0.186230029342067,5.4,1.92
2015-03-23,-0.19029212511021898,5.4,1.92
2015-03-24,-0.194354220878371,5.4,1.88
2015-03-25,-0.19841631664652298,5.4,1.93
2015-03-26,-0.20247841241467499,5.4,2.01
2015-03-27,-0.206540508182827,5.4,1.95
2015-03-28,-0.210602603950979,5.4,1.95
2015-03-29,-0.214664699719131,5.4,1.96
2015-03-30,-0.218726795487283,5.4,1.96
2015-03-31,-0.222788891255435,5.4,1.94
2015-04-01,-0.22685098702358697,5.4,1.87
2015-04-02,-0.22033171212286864,5.406666666666667,1.92
2015-04-03,-0.2138124372221503,5.413333333333334,1.85
2015-04-04,-0.20729316232143197,5.42,1.85
2015-04-05,-0.20077388742071361,5.426666666666667,1.92
2015-04-06,-0.19425461251999526,5.433333333333334,1.92
2015-04-07,-0.1877353376192769,5.44,1.89
2015-04-08,-0.18121606271855856,5.446666666666667,1.92
2015-04-09,-0.1746967878178402,5.453333333333333,1.97
2015-04-10,-0.16817751291712188,5.46,1.96
2015-04-11,-0.16165823801640353,5.466666666666667,1.96
2015-04-12,-0.15513896311568517,5.473333333333334,1.94
2015-04-13,-0.14861968821496682,5.48,1.94
2015-04-14,-0.1421004133142485,5.486666666666666,1.9
2015-04-15,-0.13558113841353014,5.493333333333333,1.91
2015-04-16,-0.1290618635128118,5.5,1.9
2015-04-17,-0.12254258861209344,5.506666666666667,1.87
2015-04-18,-0.11602331371137509,5.513333333333334,1.87
2015-04-19,-0.10950403881065675,5.52,1.9
2015-04-20,-0.1029847639099384,5.526666666666666,1.9
2015-04-21,-0.09646548900922006,5.533333333333333,1.92
2015-04-22,-0.0899462141085017,5.54,1.99
2015-04-23,-0.08342693920778335,5.546666666666667,1.96
2015-04-24,-0.076907664307065,5.553333333333333,1.93
2015-04-25,-0.07038838940634665,5.56,1.93
2015-04-26,-0.06386911450562832,5.566666666666666,1.94
2015-04-27,-0.05734983960490997,5.573333333333333,1.94
2015-04-28,-0.050830564704191616,5.58,2.0
2015-04-29,-0.044311289803473264,5.586666666666666,2.06
2015-04-30,-0.03779201490275491,5.593333333333333,2.05
2015-05-01,-0.031272740002036586,5.6,2.12
2015-05-02,-0.025880694326006357,5.590322580645161,2.12
2015-05-03,-0.02048864864997611,5.580645161290322,2.16
2015-05-04,-0.015096602973945862,5.570967741935483,2.16
2015-05-05,-0.009704557297915618,5.5612903225806445,2.19
2015-05-06,-0.004312511621885375,5.551612903225806,2.25
2015-05-07,0.0010795340541448761,5.541935483870968,2.18
2015-05-08,0.00647157973017512,5.532258064516129,2.16
2015-05-09,0.011863625406205364,5.52258064516129,2.16
2015-05-10,0.017255671082235607,5.512903225806451,2.28
2015-05-11,0.02264771675826585,5.503225806451613,2.28
2015-05-12,0.028039762434296102,5.493548387096774,2.28
2015-05-13,0.03343180811032635,5.483870967741935,2.27
2015-05-14,0.038823853786356596,5.474193548387096,2.23
2015-05-15,0.04421589946238684,5.4645161290322575,2.14
2015-05-16,0.049607945138417084,5.454838709677419,2.14
2015-05-17,0.05499999081444733,5.445161290322581,2.23
2015-05-18,0.06039203649047757,5.435483870967742,2.23
2015-05-19,0.06578408216650782,5.425806451612903,2.27
2015-05-20,0.07117612784253806,5.416129032258064,2.26
2015-05-21,0.0765681735185683,5.406451612903226,2.19
2015-05-22,0.08196021919459856,5.396774193548387,2.21
2015-05-23,0.0873522648706288,5.387096774193548,2.21
2015-05-24,0.09274431054665905,5.377419354838709,2.175
2015-05-25,0.0981363562226893,5.3677419354838705,2.175
2015-05-26,0.10352840189871955,5.358064516129032,2.14
2015-05-27,0.10892044757474979,5.348387096774194,2.14
2015-05-28,0.11431249325078004,5.338709677419355,2.13
2015-05-29,0.11970453892681028,5.329032258064516,2.12
2015-05-30,0.1250965846028405,5.319354838709677,2.12
2015-05-31,0.13048863027887075,5.309677419354839,2.19
2015-06-01,0.135880675954901,5.3,2.19
2015-06-02,0.137261196789902,5.296666666666667,2.27
2015-06-03,0.138641717624903,5.293333333333333,2.38
2015-06-04,0.140022238459904,5.29,2.31
2015-06-05,0.141402759294905,5.286666666666666,2.41
2015-06-06,0.142783280129906,5.283333333333333,2.41
2015-06-07,0.144163800964907,5.28,2.39
2015-06-08,0.145544321799908,5.276666666666666,2.39
2015-06-09,0.146924842634909,5.273333333333333,2.42
2015-06-10,0.14830536346991,5.27,2.5
2015-06-11,0.149685884304911,5.266666666666667,2.39
2015-06-12,0.15106640513991199,5.263333333333334,2.39
2015-06-13,0.152446925974913,5.26,2.39
2015-06-14,0.153827446809914,5.256666666666667,2.36
2015-06-15,0.15520796764491498,5.253333333333333,2.36
2015-06-16,0.156588488479916,5.25,2.32
2015-06-17,0.157969009314917,5.246666666666667,2.32
2015-06-18,0.15934953014991798,5.243333333333333,2.35
2015-06-19,0.160730050984919,5.24,2.26
2015-06-20,0.16211057181992,5.236666666666666,2.26
2015-06-21,0.16349109265492098,5.233333333333333,2.37
2015-06-22,0.164871613489922,5.23,2.37
2015-06-23,0.166252134324923,5.226666666666667,2.42
2015-06-24,0.16763265515992398,5.223333333333334,2.38
2015-06-25,0.169013175994925,5.22,2.4
2015-06-26,0.170393696829926,5.216666666666667,2.49
2015-06-27,0.17177421766492698,5.213333333333334,2.49
2015-06-28,0.173154738499928,5.21,2.33
2015-06-29,0.17453525933492897,5.206666666666667,2.33
2015-06-30,0.17591578016992998,5.203333333333333,2.35
2015-07-01,0.177296301004931,5.2,2.43
2015-07-02,0.17714557165324346,5.1967741935483875,2.4
2015-07-03,0.17699484230155596,5.193548387096774,2.3499999999999996
2015-07-04,0.17684411294986843,5.190322580645161,2.3499999999999996
2015-07-05,0.17669338359818093,5.187096774193549,2.3
2015-07-06,0.1765426542464934,5.183870967741935,2.3
2015-07-07,0.1763919248948059,5.180645161290323,2.27
2015-07-08,0.17624119554311837,5.17741935483871,2.22
2015-07-09,0.17609046619143087,5.174193548387096,2.32
2015-07-10,0.17593973683974334,5.170967741935484,2.42
2015-07-11,0.17578900748805584,5.167741935483871,2.42
2015-07-12,0.17563827813636831,5.164516129032258,2.44
2015-07-13,0.17548754878468079,5.161290322580645,2.44
2015-07-14,0.17533681943299328,5.158064516129032,2.41
2015-07-15,0.17518609008130576,5.154838709677419,2.36
2015-07-16,0.17503536072961826,5.151612903225806,2.36
2015-07-17,0.17488463137793073,5.148387096774194,2.34
2015-07-18,0.17473390202624323,5.145161290322581,2.34
2015-07-19,0.1745831726745557,5.141935483870967,2.38
2015-07-20,0.1744324433228682,5.138709677419355,2.38
2015-07-21,0.17428171397118067,5.135483870967742,2.35
2015-07-22,0.17413098461949314,5.132258064516129,2.33
2015-07-23,0.17398025526780564,5.129032258064516,2.28
2015-07-24,0.1738295259161181,5.125806451612903,2.27
2015-07-25,0.1736787965644306,5.12258064516129,2.27
2015-07-26,0.17352806721274308,5.119354838709677,2.23
2015-07-27,0.17337733786105558,5.116129032258065,2.23
2015-07-28,0.17322660850936805,5.112903225806451,2.26
2015-07-29,0.17307587915768055,5.109677419354838,2.29
2015-07-30,0.17292514980599302,5.106451612903226,2.28
2015-07-31,0.17277442045430552,5.103225806451612,2.2
2015-08-01,0.172623691102618,5.1,2.2
2015-08-02,0.16357491301438734,5.096774193548387,2.16
2015-08-03,0.15452613492615672,5.0935483870967735,2.16
2015-08-04,0.14547735683792606,5.090322580645161,2.23
2015-08-05,0.1364285787496954,5.087096774193548,2.28
2015-08-06,0.12737980066146476,5.083870967741936,2.23
2015-08-07,0.11833102257323413,5.080645161290322,2.18
2015-08-08,0.10928224448500348,5.077419354838709,2.18
2015-08-09,0.10023346639677284,5.074193548387097,2.24
2015-08-10,0.0911846883085422,5.070967741935483,2.24
2015-08-11,0.08213591022031155,5.067741935483871,2.15
2015-08-12,0.07308713213208091,5.064516129032258,2.14
2015-08-13,0.06403835404385028,5.061290322580645,2.19
2015-08-14,0.054989575955619624,5.058064516129032,2.2
2015-08-15,0.04594079786738897,5.054838709677419,2.2
2015-08-16,0.03689201977915835,5.051612903225807,2.16
2015-08-17,0.027843241690927695,5.048387096774193,2.16
2015-08-18,0.018794463602697042,5.04516129032258,2.2
2015-08-19,0.009745685514466418,5.041935483870968,2.12
2015-08-20,0.0006969074262357655,5.038709677419354,2.09
2015-08-21,-0.008351870661994887,5.035483870967742,2.05
2015-08-22,-0.01740064875022551,5.032258064516129,2.05
2015-08-23,-0.026449426838456164,5.029032258064516,2.01
2015-08-24,-0.035498204926686816,5.025806451612903,2.01
2015-08-25,-0.04454698301491744,5.02258064516129,2.12
2015-08-26,-0.05359576110314809,5.019354838709678,2.18
2015-08-27,-0.06264453919137875,5.016129032258064,2.18
2015-08-28,-0.0716933172796094,5.012903225806451,2.19
2015-08-29,-0.08074209536784005,5.009677419354839,2.19
2015-08-30,-0.08979087345607067,5.006451612903226,2.21
2015-08-31,-0.0988396515443013,5.003225806451613,2.21
2015-09-01,-0.10788842963253198,5.0,2.17
2015-09-02,-0.10127640829520829,5.0,2.2
2015-09-03,-0.09466438695788458,5.0,2.18
2015-09-04,-0.08805236562056086,5.0,2.13
2015-09-05,-0.08144034428323715,5.0,2.13
2015-09-06,-0.07482832294591343,5.0,2.165
2015-09-07,-0.06821630160858971,5.0,2.165
2015-09-08,-0.06160428027126601,5.0,2.2
2015-09-09,-0.054992258933942294,5.0,2.21
2015-09-10,-0.04838023759661858,5.0,2.23
2015-09-11,-0.04176821625929486,5.0,2.2
2015-09-12,-0.035156194921971154,5.0,2.2
2015-09-13,-0.028544173584647434,5.0,2.18
2015-09-14,-0.021932152247323727,5.0,2.18
2015-09-15,-0.015320130910000007,5.0,2.28
2015-09-16,-0.0087081095726763,5.0,2.3
2015-09-17,-0.0020960882353525806,5.0,2.21
2015-09-18,0.00451593310197114,5.0,2.13
2015-09-19,0.011127954439294846,5.0,2.13
2015-09-20,0.017739975776618566,5.0,2.2
2015-09-21,0.024351997113942286,5.0,2.2
2015-09-22,0.03096401845126598,5.0,2.14
2015-09-23,0.0375760397885897,5.0,2.16
2015-09-24,0.04418806112591342,5.0,2.13
2015-09-25,0.05080008246323714,5.0,2.17
2015-09-26,0.05741210380056086,5.0,2.17
2015-09-27,0.06402412513788455,5.0,2.1
2015-09-28,0.07063614647520827,5.0,2.1
2015-09-29,0.07724816781253199,5.0,2.05
2015-09-30,0.08386018914985571,5.0,2.06
2015-10-01,0.0904722104871794,5.0,2.05
2015-10-02,0.10099424515903885,5.003225806451613,1.99
2015-10-03,0.11151627983089828,5.006451612903226,1.99
2015-10-04,0.12203831450275772,5.009677419354839,2.07
2015-10-05,0.13256034917461715,5.012903225806451,2.07
2015-10-06,0.1430823838464766,5.016129032258064,2.05
2015-10-07,0.15360441851833603,5.019354838709678,2.08
2015-10-08,0.16412645319019548,5.02258064516129,2.12
2015-10-09,0.1746484878620549,5.025806451612903,2.12
2015-10-10,0.18517052253391436,5.029032258064516,2.12
2015-10-11,0.19569255720577378,5.032258064516129,2.09
2015-10-12,0.20621459187763322,5.035483870967742,2.09
